time,source,destination,vlan_prio
34.923664,10.0.0.2,10.0.0.1,6
34.923789,10.0.0.2,10.0.0.1,6
34.923954,10.0.0.2,10.0.0.1,6
34.924076,10.0.0.2,10.0.0.1,6
34.924197,10.0.0.2,10.0.0.1,6
34.924318,10.0.0.2,10.0.0.1,6
34.924436,10.0.0.2,10.0.0.1,6
34.924554,10.0.0.2,10.0.0.1,6
34.924674,10.0.0.2,10.0.0.1,6
34.924793,10.0.0.2,10.0.0.1,6
34.924941,10.0.0.2,10.0.0.1,6
34.925071,10.0.0.2,10.0.0.1,6
34.925193,10.0.0.2,10.0.0.1,6
34.925465,10.0.0.2,10.0.0.1,6
34.926006,10.0.0.2,10.0.0.1,6
34.926273,10.0.0.2,10.0.0.1,6
34.926396,10.0.0.2,10.0.0.1,6
34.926516,10.0.0.2,10.0.0.1,6
34.926636,10.0.0.2,10.0.0.1,6
34.926755,10.0.0.2,10.0.0.1,6
34.926883,10.0.0.2,10.0.0.1,6
34.927022,10.0.0.2,10.0.0.1,6
34.927161,10.0.0.2,10.0.0.1,6
34.927284,10.0.0.2,10.0.0.1,6
34.927402,10.0.0.2,10.0.0.1,6
34.927521,10.0.0.2,10.0.0.1,6
34.927640,10.0.0.2,10.0.0.1,6
34.927759,10.0.0.2,10.0.0.1,6
34.927885,10.0.0.2,10.0.0.1,6
34.928014,10.0.0.2,10.0.0.1,6
34.928142,10.0.0.2,10.0.0.1,6
34.928264,10.0.0.2,10.0.0.1,6
34.928385,10.0.0.2,10.0.0.1,6
34.928502,10.0.0.2,10.0.0.1,6
34.928620,10.0.0.2,10.0.0.1,6
34.928740,10.0.0.2,10.0.0.1,6
34.928970,10.0.0.2,10.0.0.1,6
34.929093,10.0.0.2,10.0.0.1,6
34.929214,10.0.0.2,10.0.0.1,6
34.929488,10.0.0.2,10.0.0.1,6
34.929627,10.0.0.2,10.0.0.1,6
34.929749,10.0.0.2,10.0.0.1,6
34.929909,10.0.0.2,10.0.0.1,6
34.930033,10.0.0.2,10.0.0.1,6
34.930157,10.0.0.2,10.0.0.1,6
34.930308,10.0.0.2,10.0.0.1,6
34.930432,10.0.0.2,10.0.0.1,6
34.930554,10.0.0.2,10.0.0.1,6
34.930674,10.0.0.2,10.0.0.1,6
34.930801,10.0.0.2,10.0.0.1,6
34.930973,10.0.0.2,10.0.0.1,6
34.931099,10.0.0.2,10.0.0.1,6
34.931379,10.0.0.2,10.0.0.1,6
34.931508,10.0.0.2,10.0.0.1,6
34.931629,10.0.0.2,10.0.0.1,6
34.931750,10.0.0.2,10.0.0.1,6
34.931951,10.0.0.2,10.0.0.1,6
34.932075,10.0.0.2,10.0.0.1,6
34.932198,10.0.0.2,10.0.0.1,6
34.932316,10.0.0.2,10.0.0.1,6
34.932435,10.0.0.2,10.0.0.1,6
34.932553,10.0.0.2,10.0.0.1,6
34.932678,10.0.0.2,10.0.0.1,6
34.932806,10.0.0.2,10.0.0.1,6
34.933484,10.0.0.2,10.0.0.1,6
34.933632,10.0.0.2,10.0.0.1,6
34.933756,10.0.0.2,10.0.0.1,6
34.933963,10.0.0.2,10.0.0.1,6
34.934084,10.0.0.2,10.0.0.1,6
34.934208,10.0.0.2,10.0.0.1,6
34.934328,10.0.0.2,10.0.0.1,6
34.934446,10.0.0.2,10.0.0.1,6
34.934564,10.0.0.2,10.0.0.1,6
34.934681,10.0.0.2,10.0.0.1,6
34.934810,10.0.0.2,10.0.0.1,6
34.934964,10.0.0.2,10.0.0.1,6
34.935086,10.0.0.2,10.0.0.1,6
34.935207,10.0.0.2,10.0.0.1,6
34.935328,10.0.0.2,10.0.0.1,6
34.935446,10.0.0.2,10.0.0.1,6
34.935565,10.0.0.2,10.0.0.1,6
34.935683,10.0.0.2,10.0.0.1,6
34.935894,10.0.0.2,10.0.0.1,6
34.936015,10.0.0.2,10.0.0.1,6
34.936135,10.0.0.2,10.0.0.1,6
34.936257,10.0.0.2,10.0.0.1,6
34.936493,10.0.0.2,10.0.0.1,6
34.936627,10.0.0.2,10.0.0.1,6
34.936749,10.0.0.2,10.0.0.1,6
34.936885,10.0.0.2,10.0.0.1,6
34.937026,10.0.0.2,10.0.0.1,6
34.937155,10.0.0.2,10.0.0.1,6
34.937273,10.0.0.2,10.0.0.1,6
34.937548,10.0.0.2,10.0.0.1,6
34.937669,10.0.0.2,10.0.0.1,6
34.937793,10.0.0.2,10.0.0.1,6
34.937937,10.0.0.2,10.0.0.1,6
34.938060,10.0.0.2,10.0.0.1,6
34.938183,10.0.0.2,10.0.0.1,6
34.938304,10.0.0.2,10.0.0.1,6
34.938423,10.0.0.2,10.0.0.1,6
34.938540,10.0.0.2,10.0.0.1,6
34.938659,10.0.0.2,10.0.0.1,6
34.938885,10.0.0.2,10.0.0.1,6
34.939004,10.0.0.2,10.0.0.1,6
34.939125,10.0.0.2,10.0.0.1,6
34.939246,10.0.0.2,10.0.0.1,6
34.939379,10.0.0.2,10.0.0.1,6
34.939501,10.0.0.2,10.0.0.1,6
34.939625,10.0.0.2,10.0.0.1,6
34.939748,10.0.0.2,10.0.0.1,6
34.939874,10.0.0.2,10.0.0.1,6
34.940021,10.0.0.2,10.0.0.1,6
34.940143,10.0.0.2,10.0.0.1,6
34.940638,10.0.0.2,10.0.0.1,6
34.940759,10.0.0.2,10.0.0.1,6
34.940907,10.0.0.2,10.0.0.1,6
34.941036,10.0.0.2,10.0.0.1,6
34.941159,10.0.0.2,10.0.0.1,6
34.941278,10.0.0.2,10.0.0.1,6
34.941762,10.0.0.2,10.0.0.1,6
34.941895,10.0.0.2,10.0.0.1,6
34.942025,10.0.0.2,10.0.0.1,6
34.942148,10.0.0.2,10.0.0.1,6
34.942270,10.0.0.2,10.0.0.1,6
34.942387,10.0.0.2,10.0.0.1,6
34.942505,10.0.0.2,10.0.0.1,6
34.942624,10.0.0.2,10.0.0.1,6
34.942741,10.0.0.2,10.0.0.1,6
34.942882,10.0.0.2,10.0.0.1,6
34.943021,10.0.0.2,10.0.0.1,6
34.943142,10.0.0.2,10.0.0.1,6
34.943265,10.0.0.2,10.0.0.1,6
34.943384,10.0.0.2,10.0.0.1,6
34.943503,10.0.0.2,10.0.0.1,6
34.943621,10.0.0.2,10.0.0.1,6
34.943753,10.0.0.2,10.0.0.1,6
34.943886,10.0.0.2,10.0.0.1,6
34.944017,10.0.0.2,10.0.0.1,6
34.944141,10.0.0.2,10.0.0.1,6
34.944262,10.0.0.2,10.0.0.1,6
34.944379,10.0.0.2,10.0.0.1,6
34.944499,10.0.0.2,10.0.0.1,6
34.944617,10.0.0.2,10.0.0.1,6
34.944738,10.0.0.2,10.0.0.1,6
34.944854,10.0.0.2,10.0.0.1,6
34.945004,10.0.0.2,10.0.0.1,6
34.945125,10.0.0.2,10.0.0.1,6
34.945249,10.0.0.2,10.0.0.1,6
34.945536,10.0.0.2,10.0.0.1,6
34.945663,10.0.0.2,10.0.0.1,6
34.945784,10.0.0.2,10.0.0.1,6
34.945931,10.0.0.2,10.0.0.1,6
34.946057,10.0.0.2,10.0.0.1,6
34.946181,10.0.0.2,10.0.0.1,6
34.946300,10.0.0.2,10.0.0.1,6
34.946418,10.0.0.2,10.0.0.1,6
34.946696,10.0.0.2,10.0.0.1,6
34.946817,10.0.0.2,10.0.0.1,6
34.946955,10.0.0.2,10.0.0.1,6
34.947077,10.0.0.2,10.0.0.1,6
34.947197,10.0.0.2,10.0.0.1,6
34.947315,10.0.0.2,10.0.0.1,6
34.947431,10.0.0.2,10.0.0.1,6
34.947956,10.0.0.2,10.0.0.1,6
34.948082,10.0.0.2,10.0.0.1,6
34.948210,10.0.0.2,10.0.0.1,6
34.948329,10.0.0.2,10.0.0.1,6
34.948447,10.0.0.2,10.0.0.1,6
34.948560,10.0.0.2,10.0.0.1,6
34.948701,10.0.0.2,10.0.0.1,6
34.948825,10.0.0.2,10.0.0.1,6
34.948974,10.0.0.2,10.0.0.1,6
34.949099,10.0.0.2,10.0.0.1,6
34.949223,10.0.0.2,10.0.0.1,6
34.949520,10.0.0.2,10.0.0.1,6
34.949646,10.0.0.2,10.0.0.1,6
34.949772,10.0.0.2,10.0.0.1,6
34.949954,10.0.0.2,10.0.0.1,6
34.950091,10.0.0.2,10.0.0.1,6
34.950225,10.0.0.2,10.0.0.1,6
34.950356,10.0.0.2,10.0.0.1,6
34.950479,10.0.0.2,10.0.0.1,6
34.950620,10.0.0.2,10.0.0.1,6
34.950786,10.0.0.2,10.0.0.1,6
34.950961,10.0.0.2,10.0.0.1,6
34.951093,10.0.0.2,10.0.0.1,6
34.951216,10.0.0.2,10.0.0.1,6
34.951337,10.0.0.2,10.0.0.1,6
34.951610,10.0.0.2,10.0.0.1,6
34.951748,10.0.0.2,10.0.0.1,6
34.951855,10.0.0.2,10.0.0.1,6
34.952009,10.0.0.2,10.0.0.1,6
34.952131,10.0.0.2,10.0.0.1,6
34.952254,10.0.0.2,10.0.0.1,6
34.952372,10.0.0.2,10.0.0.1,6
34.952491,10.0.0.2,10.0.0.1,6
34.952635,10.0.0.2,10.0.0.1,6
34.952756,10.0.0.2,10.0.0.1,6
34.952882,10.0.0.2,10.0.0.1,6
34.953022,10.0.0.2,10.0.0.1,6
34.953145,10.0.0.2,10.0.0.1,6
34.953268,10.0.0.2,10.0.0.1,6
34.953573,10.0.0.2,10.0.0.1,6
34.953694,10.0.0.2,10.0.0.1,6
34.953812,10.0.0.2,10.0.0.1,6
34.953959,10.0.0.2,10.0.0.1,6
34.954088,10.0.0.2,10.0.0.1,6
34.954211,10.0.0.2,10.0.0.1,6
34.954332,10.0.0.2,10.0.0.1,6
34.954449,10.0.0.2,10.0.0.1,6
34.954572,10.0.0.2,10.0.0.1,6
34.954690,10.0.0.2,10.0.0.1,6
34.954815,10.0.0.2,10.0.0.1,6
34.955376,10.0.0.2,10.0.0.1,6
34.955505,10.0.0.2,10.0.0.1,6
34.955625,10.0.0.2,10.0.0.1,6
34.955743,10.0.0.2,10.0.0.1,6
34.955855,10.0.0.2,10.0.0.1,6
34.956013,10.0.0.2,10.0.0.1,6
34.956136,10.0.0.2,10.0.0.1,6
34.956258,10.0.0.2,10.0.0.1,6
34.956376,10.0.0.2,10.0.0.1,6
34.956666,10.0.0.2,10.0.0.1,6
34.956784,10.0.0.2,10.0.0.1,6
34.956924,10.0.0.2,10.0.0.1,6
34.957051,10.0.0.2,10.0.0.1,6
34.957181,10.0.0.2,10.0.0.1,6
34.957294,10.0.0.2,10.0.0.1,6
34.957619,10.0.0.2,10.0.0.1,6
34.957737,10.0.0.2,10.0.0.1,6
34.957856,10.0.0.2,10.0.0.1,6
34.958002,10.0.0.2,10.0.0.1,6
34.958126,10.0.0.2,10.0.0.1,6
34.958248,10.0.0.2,10.0.0.1,6
34.958367,10.0.0.2,10.0.0.1,6
34.958499,10.0.0.2,10.0.0.1,6
34.958618,10.0.0.2,10.0.0.1,6
34.958739,10.0.0.2,10.0.0.1,6
34.958855,10.0.0.2,10.0.0.1,6
34.959017,10.0.0.2,10.0.0.1,6
34.959141,10.0.0.2,10.0.0.1,6
34.959268,10.0.0.2,10.0.0.1,6
34.959405,10.0.0.2,10.0.0.1,6
34.959523,10.0.0.2,10.0.0.1,6
34.959642,10.0.0.2,10.0.0.1,6
34.959762,10.0.0.2,10.0.0.1,6
34.959886,10.0.0.2,10.0.0.1,6
34.960018,10.0.0.2,10.0.0.1,6
34.960142,10.0.0.2,10.0.0.1,6
34.960278,10.0.0.2,10.0.0.1,6
34.960405,10.0.0.2,10.0.0.1,6
34.960524,10.0.0.2,10.0.0.1,6
34.960642,10.0.0.2,10.0.0.1,6
34.960760,10.0.0.2,10.0.0.1,6
34.960884,10.0.0.2,10.0.0.1,6
34.961021,10.0.0.2,10.0.0.1,6
34.961144,10.0.0.2,10.0.0.1,6
34.961276,10.0.0.2,10.0.0.1,6
34.961734,10.0.0.2,10.0.0.1,6
34.961852,10.0.0.2,10.0.0.1,6
34.962012,10.0.0.2,10.0.0.1,6
34.962139,10.0.0.2,10.0.0.1,6
34.962274,10.0.0.2,10.0.0.1,6
34.962770,10.0.0.2,10.0.0.1,6
34.962923,10.0.0.2,10.0.0.1,6
34.963049,10.0.0.2,10.0.0.1,6
34.963170,10.0.0.2,10.0.0.1,6
34.963316,10.0.0.2,10.0.0.1,6
34.963435,10.0.0.2,10.0.0.1,6
34.963555,10.0.0.2,10.0.0.1,6
34.963673,10.0.0.2,10.0.0.1,6
34.963798,10.0.0.2,10.0.0.1,6
34.963930,10.0.0.2,10.0.0.1,6
34.964056,10.0.0.2,10.0.0.1,6
34.964180,10.0.0.2,10.0.0.1,6
34.964311,10.0.0.2,10.0.0.1,6
34.964430,10.0.0.2,10.0.0.1,6
34.964548,10.0.0.2,10.0.0.1,6
34.964668,10.0.0.2,10.0.0.1,6
34.964786,10.0.0.2,10.0.0.1,6
34.964921,10.0.0.2,10.0.0.1,6
34.965045,10.0.0.2,10.0.0.1,6
34.965189,10.0.0.2,10.0.0.1,6
34.965474,10.0.0.2,10.0.0.1,6
34.965659,10.0.0.2,10.0.0.1,6
34.965884,10.0.0.2,10.0.0.1,6
34.966025,10.0.0.2,10.0.0.1,6
34.966160,10.0.0.2,10.0.0.1,6
34.966291,10.0.0.2,10.0.0.1,6
34.966413,10.0.0.2,10.0.0.1,6
34.966743,10.0.0.2,10.0.0.1,6
34.966859,10.0.0.2,10.0.0.1,6
34.967008,10.0.0.2,10.0.0.1,6
34.967133,10.0.0.2,10.0.0.1,6
34.967280,10.0.0.2,10.0.0.1,6
34.967399,10.0.0.2,10.0.0.1,6
34.967517,10.0.0.2,10.0.0.1,6
34.967637,10.0.0.2,10.0.0.1,6
34.967755,10.0.0.2,10.0.0.1,6
34.967868,10.0.0.2,10.0.0.1,6
34.968020,10.0.0.2,10.0.0.1,6
34.968170,10.0.0.2,10.0.0.1,6
34.968301,10.0.0.2,10.0.0.1,6
34.968419,10.0.0.2,10.0.0.1,6
34.968538,10.0.0.2,10.0.0.1,6
34.968658,10.0.0.2,10.0.0.1,6
34.968776,10.0.0.2,10.0.0.1,6
34.968935,10.0.0.2,10.0.0.1,6
34.969060,10.0.0.2,10.0.0.1,6
34.969185,10.0.0.2,10.0.0.1,6
34.969473,10.0.0.2,10.0.0.1,6
34.969610,10.0.0.2,10.0.0.1,6
34.969729,10.0.0.2,10.0.0.1,6
34.970262,10.0.0.2,10.0.0.1,6
34.970382,10.0.0.2,10.0.0.1,6
34.970501,10.0.0.2,10.0.0.1,6
34.970619,10.0.0.2,10.0.0.1,6
34.970754,10.0.0.2,10.0.0.1,6
34.970885,10.0.0.2,10.0.0.1,6
34.971015,10.0.0.2,10.0.0.1,6
34.971139,10.0.0.2,10.0.0.1,6
34.971262,10.0.0.2,10.0.0.1,6
34.971380,10.0.0.2,10.0.0.1,6
34.971609,10.0.0.2,10.0.0.1,6
34.971729,10.0.0.2,10.0.0.1,6
34.971855,10.0.0.2,10.0.0.1,6
34.972001,10.0.0.2,10.0.0.1,6
34.972124,10.0.0.2,10.0.0.1,6
34.972249,10.0.0.2,10.0.0.1,6
34.972373,10.0.0.2,10.0.0.1,6
34.972732,10.0.0.2,10.0.0.1,6
34.972854,10.0.0.2,10.0.0.1,6
34.973028,10.0.0.2,10.0.0.1,6
34.973151,10.0.0.2,10.0.0.1,6
34.973277,10.0.0.2,10.0.0.1,6
34.973583,10.0.0.2,10.0.0.1,6
34.973727,10.0.0.2,10.0.0.1,6
34.973846,10.0.0.2,10.0.0.1,6
34.974061,10.0.0.2,10.0.0.1,6
34.974186,10.0.0.2,10.0.0.1,6
34.974310,10.0.0.2,10.0.0.1,6
34.974442,10.0.0.2,10.0.0.1,6
34.974560,10.0.0.2,10.0.0.1,6
34.974679,10.0.0.2,10.0.0.1,6
34.974801,10.0.0.2,10.0.0.1,6
34.974941,10.0.0.2,10.0.0.1,6
34.975067,10.0.0.2,10.0.0.1,6
34.975190,10.0.0.2,10.0.0.1,6
34.975312,10.0.0.2,10.0.0.1,6
34.975430,10.0.0.2,10.0.0.1,6
34.975548,10.0.0.2,10.0.0.1,6
34.975667,10.0.0.2,10.0.0.1,6
34.975797,10.0.0.2,10.0.0.1,6
34.975932,10.0.0.2,10.0.0.1,6
34.976058,10.0.0.2,10.0.0.1,6
34.976180,10.0.0.2,10.0.0.1,6
34.976299,10.0.0.2,10.0.0.1,6
34.976419,10.0.0.2,10.0.0.1,6
34.976727,10.0.0.2,10.0.0.1,6
34.976849,10.0.0.2,10.0.0.1,6
34.976988,10.0.0.2,10.0.0.1,6
34.977110,10.0.0.2,10.0.0.1,6
34.977927,10.0.0.2,10.0.0.1,6
34.978055,10.0.0.2,10.0.0.1,6
34.978177,10.0.0.2,10.0.0.1,6
34.978301,10.0.0.2,10.0.0.1,6
34.978424,10.0.0.2,10.0.0.1,6
34.978542,10.0.0.2,10.0.0.1,6
34.978669,10.0.0.2,10.0.0.1,6
34.978793,10.0.0.2,10.0.0.1,6
34.978933,10.0.0.2,10.0.0.1,6
34.979056,10.0.0.2,10.0.0.1,6
34.979179,10.0.0.2,10.0.0.1,6
34.979301,10.0.0.2,10.0.0.1,6
34.979419,10.0.0.2,10.0.0.1,6
34.979538,10.0.0.2,10.0.0.1,6
34.979666,10.0.0.2,10.0.0.1,6
34.979786,10.0.0.2,10.0.0.1,6
34.980005,10.0.0.2,10.0.0.1,6
34.980134,10.0.0.2,10.0.0.1,6
34.980257,10.0.0.2,10.0.0.1,6
34.980384,10.0.0.2,10.0.0.1,6
34.980512,10.0.0.2,10.0.0.1,6
34.980649,10.0.0.2,10.0.0.1,6
34.980781,10.0.0.2,10.0.0.1,6
34.980923,10.0.0.2,10.0.0.1,6
34.981067,10.0.0.2,10.0.0.1,6
34.981192,10.0.0.2,10.0.0.1,6
34.981671,10.0.0.2,10.0.0.1,6
34.981834,10.0.0.2,10.0.0.1,6
34.982073,10.0.0.2,10.0.0.1,6
34.982198,10.0.0.2,10.0.0.1,6
34.982322,10.0.0.2,10.0.0.1,6
34.982465,10.0.0.2,10.0.0.1,6
34.982588,10.0.0.2,10.0.0.1,6
34.982713,10.0.0.2,10.0.0.1,6
34.982840,10.0.0.2,10.0.0.1,6
34.982993,10.0.0.2,10.0.0.1,6
34.983128,10.0.0.2,10.0.0.1,6
34.983254,10.0.0.2,10.0.0.1,6
34.983387,10.0.0.2,10.0.0.1,6
34.983517,10.0.0.2,10.0.0.1,6
34.983644,10.0.0.2,10.0.0.1,6
34.983767,10.0.0.2,10.0.0.1,6
34.983923,10.0.0.2,10.0.0.1,6
34.984059,10.0.0.2,10.0.0.1,6
34.984181,10.0.0.2,10.0.0.1,6
34.984305,10.0.0.2,10.0.0.1,6
34.984430,10.0.0.2,10.0.0.1,6
34.984567,10.0.0.2,10.0.0.1,6
34.984702,10.0.0.2,10.0.0.1,6
34.984825,10.0.0.2,10.0.0.1,6
34.985556,10.0.0.2,10.0.0.1,6
34.985685,10.0.0.2,10.0.0.1,6
34.985813,10.0.0.2,10.0.0.1,6
34.985960,10.0.0.2,10.0.0.1,6
34.986085,10.0.0.2,10.0.0.1,6
34.986379,10.0.0.2,10.0.0.1,6
34.986647,10.0.0.2,10.0.0.1,6
34.986776,10.0.0.2,10.0.0.1,6
34.986920,10.0.0.2,10.0.0.1,6
34.987045,10.0.0.2,10.0.0.1,6
34.987168,10.0.0.2,10.0.0.1,6
34.987294,10.0.0.2,10.0.0.1,6
34.987421,10.0.0.2,10.0.0.1,6
34.987549,10.0.0.2,10.0.0.1,6
34.987689,10.0.0.2,10.0.0.1,6
34.987882,10.0.0.2,10.0.0.1,6
34.988005,10.0.0.2,10.0.0.1,6
34.988129,10.0.0.2,10.0.0.1,6
34.988252,10.0.0.2,10.0.0.1,6
34.988378,10.0.0.2,10.0.0.1,6
34.988502,10.0.0.2,10.0.0.1,6
34.988644,10.0.0.2,10.0.0.1,6
34.988780,10.0.0.2,10.0.0.1,6
34.988986,10.0.0.2,10.0.0.1,6
34.989109,10.0.0.2,10.0.0.1,6
34.989233,10.0.0.2,10.0.0.1,6
34.989531,10.0.0.2,10.0.0.1,6
34.989662,10.0.0.2,10.0.0.1,6
34.989786,10.0.0.2,10.0.0.1,6
34.989971,10.0.0.2,10.0.0.1,6
34.990100,10.0.0.2,10.0.0.1,6
34.990235,10.0.0.2,10.0.0.1,6
34.990359,10.0.0.2,10.0.0.1,6
34.990499,10.0.0.2,10.0.0.1,6
34.990628,10.0.0.2,10.0.0.1,6
34.990759,10.0.0.2,10.0.0.1,6
34.990944,10.0.0.2,10.0.0.1,6
34.991067,10.0.0.2,10.0.0.1,6
34.991190,10.0.0.2,10.0.0.1,6
34.991314,10.0.0.2,10.0.0.1,6
34.991435,10.0.0.2,10.0.0.1,6
34.991742,10.0.0.2,10.0.0.1,6
34.991930,10.0.0.2,10.0.0.1,6
34.992058,10.0.0.2,10.0.0.1,6
34.992182,10.0.0.2,10.0.0.1,6
34.992320,10.0.0.2,10.0.0.1,6
34.992449,10.0.0.2,10.0.0.1,6
34.992572,10.0.0.2,10.0.0.1,6
34.992703,10.0.0.2,10.0.0.1,6
34.992828,10.0.0.2,10.0.0.1,6
34.993552,10.0.0.2,10.0.0.1,6
34.993680,10.0.0.2,10.0.0.1,6
34.993811,10.0.0.2,10.0.0.1,6
34.994000,10.0.0.2,10.0.0.1,6
34.994122,10.0.0.2,10.0.0.1,6
34.994248,10.0.0.2,10.0.0.1,6
34.994373,10.0.0.2,10.0.0.1,6
34.994517,10.0.0.2,10.0.0.1,6
34.994639,10.0.0.2,10.0.0.1,6
34.994770,10.0.0.2,10.0.0.1,6
34.994913,10.0.0.2,10.0.0.1,6
34.995037,10.0.0.2,10.0.0.1,6
34.995164,10.0.0.2,10.0.0.1,6
34.995289,10.0.0.2,10.0.0.1,6
34.995420,10.0.0.2,10.0.0.1,6
34.995557,10.0.0.2,10.0.0.1,6
34.995681,10.0.0.2,10.0.0.1,6
34.995916,10.0.0.2,10.0.0.1,6
34.996040,10.0.0.2,10.0.0.1,6
34.996172,10.0.0.2,10.0.0.1,6
34.996313,10.0.0.2,10.0.0.1,6
34.996466,10.0.0.2,10.0.0.1,6
34.996597,10.0.0.2,10.0.0.1,6
34.996941,10.0.0.2,10.0.0.1,6
34.997069,10.0.0.2,10.0.0.1,6
34.997196,10.0.0.2,10.0.0.1,6
34.997534,10.0.0.2,10.0.0.1,6
34.997676,10.0.0.2,10.0.0.1,6
34.997928,10.0.0.2,10.0.0.1,6
34.998338,10.0.0.2,10.0.0.1,6
34.998463,10.0.0.2,10.0.0.1,6
34.998580,10.0.0.2,10.0.0.1,6
34.998699,10.0.0.2,10.0.0.1,6
34.998818,10.0.0.2,10.0.0.1,6
34.998967,10.0.0.2,10.0.0.1,6
34.999091,10.0.0.2,10.0.0.1,6
34.999218,10.0.0.2,10.0.0.1,6
34.999345,10.0.0.2,10.0.0.1,6
34.999474,10.0.0.2,10.0.0.1,6
34.999595,10.0.0.2,10.0.0.1,6
34.999716,10.0.0.2,10.0.0.1,6
34.999927,10.0.0.2,10.0.0.1,6
35.000050,10.0.0.2,10.0.0.1,6
35.000173,10.0.0.2,10.0.0.1,6
35.000309,10.0.0.2,10.0.0.1,6
35.000429,10.0.0.2,10.0.0.1,6
35.000561,10.0.0.2,10.0.0.1,6
35.000682,10.0.0.2,10.0.0.1,6
35.000799,10.0.0.2,10.0.0.1,6
35.000940,10.0.0.2,10.0.0.1,6
35.001667,10.0.0.2,10.0.0.1,6
35.001786,10.0.0.2,10.0.0.1,6
35.001913,10.0.0.2,10.0.0.1,6
35.002038,10.0.0.2,10.0.0.1,6
35.002163,10.0.0.2,10.0.0.1,6
35.002284,10.0.0.2,10.0.0.1,6
35.002402,10.0.0.2,10.0.0.1,6
35.002521,10.0.0.2,10.0.0.1,6
35.002639,10.0.0.2,10.0.0.1,6
35.002806,10.0.0.2,10.0.0.1,6
35.002945,10.0.0.2,10.0.0.1,6
35.003070,10.0.0.2,10.0.0.1,6
35.003223,10.0.0.2,10.0.0.1,6
35.003344,10.0.0.2,10.0.0.1,6
35.003463,10.0.0.2,10.0.0.1,6
35.003589,10.0.0.2,10.0.0.1,6
35.003714,10.0.0.2,10.0.0.1,6
35.003834,10.0.0.2,10.0.0.1,6
35.003971,10.0.0.2,10.0.0.1,6
35.004094,10.0.0.2,10.0.0.1,6
35.004216,10.0.0.2,10.0.0.1,6
35.004338,10.0.0.2,10.0.0.1,6
35.004455,10.0.0.2,10.0.0.1,6
35.004573,10.0.0.2,10.0.0.1,6
35.004712,10.0.0.2,10.0.0.1,6
35.004845,10.0.0.2,10.0.0.1,6
35.005008,10.0.0.2,10.0.0.1,6
35.005130,10.0.0.2,10.0.0.1,6
35.005249,10.0.0.2,10.0.0.1,6
35.005538,10.0.0.2,10.0.0.1,6
35.005682,10.0.0.2,10.0.0.1,6
35.005819,10.0.0.2,10.0.0.1,6
35.005972,10.0.0.2,10.0.0.1,6
35.006111,10.0.0.2,10.0.0.1,6
35.006242,10.0.0.2,10.0.0.1,6
35.006371,10.0.0.2,10.0.0.1,6
35.006498,10.0.0.2,10.0.0.1,6
35.006646,10.0.0.2,10.0.0.1,6
35.006851,10.0.0.2,10.0.0.1,6
35.006990,10.0.0.2,10.0.0.1,6
35.007124,10.0.0.2,10.0.0.1,6
35.007253,10.0.0.2,10.0.0.1,6
35.007378,10.0.0.2,10.0.0.1,6
35.007510,10.0.0.2,10.0.0.1,6
35.007649,10.0.0.2,10.0.0.1,6
35.007776,10.0.0.2,10.0.0.1,6
35.007946,10.0.0.2,10.0.0.1,6
35.008081,10.0.0.2,10.0.0.1,6
35.008213,10.0.0.2,10.0.0.1,6
35.008343,10.0.0.2,10.0.0.1,6
35.008853,10.0.0.2,10.0.0.1,6
35.008976,10.0.0.2,10.0.0.1,6
35.009102,10.0.0.2,10.0.0.1,6
35.009224,10.0.0.2,10.0.0.1,6
35.009537,10.0.0.2,10.0.0.1,6
35.009676,10.0.0.2,10.0.0.1,6
35.009796,10.0.0.2,10.0.0.1,6
35.009946,10.0.0.2,10.0.0.1,6
35.010071,10.0.0.2,10.0.0.1,6
35.010198,10.0.0.2,10.0.0.1,6
35.010321,10.0.0.2,10.0.0.1,6
35.010439,10.0.0.2,10.0.0.1,6
35.010576,10.0.0.2,10.0.0.1,6
35.010693,10.0.0.2,10.0.0.1,6
35.010812,10.0.0.2,10.0.0.1,6
35.010935,10.0.0.2,10.0.0.1,6
35.011059,10.0.0.2,10.0.0.1,6
35.011182,10.0.0.2,10.0.0.1,6
35.011303,10.0.0.2,10.0.0.1,6
35.011423,10.0.0.2,10.0.0.1,6
35.011549,10.0.0.2,10.0.0.1,6
35.011826,10.0.0.2,10.0.0.1,6
35.011974,10.0.0.2,10.0.0.1,6
35.012101,10.0.0.2,10.0.0.1,6
35.012223,10.0.0.2,10.0.0.1,6
35.012343,10.0.0.2,10.0.0.1,6
35.012475,10.0.0.2,10.0.0.1,6
35.012594,10.0.0.2,10.0.0.1,6
35.012712,10.0.0.2,10.0.0.1,6
35.012831,10.0.0.2,10.0.0.1,6
35.012962,10.0.0.2,10.0.0.1,6
35.013086,10.0.0.2,10.0.0.1,6
35.013207,10.0.0.2,10.0.0.1,6
35.013517,10.0.0.2,10.0.0.1,6
35.013645,10.0.0.2,10.0.0.1,6
35.013768,10.0.0.2,10.0.0.1,6
35.013920,10.0.0.2,10.0.0.1,6
35.014045,10.0.0.2,10.0.0.1,6
35.014169,10.0.0.2,10.0.0.1,6
35.014298,10.0.0.2,10.0.0.1,6
35.014421,10.0.0.2,10.0.0.1,6
35.014550,10.0.0.2,10.0.0.1,6
35.014670,10.0.0.2,10.0.0.1,6
35.014790,10.0.0.2,10.0.0.1,6
35.014933,10.0.0.2,10.0.0.1,6
